"layer_from","node_from","layer_to","node_to","trial_number","weight"
1,14,2,14,114,0.860990451384097
6,17,2,17,114,0.846852661022826
2,17,6,17,114,0.846852661022826
2,17,5,17,114,0.854285428133962
2,17,3,17,114,0.894390241787489
5,17,2,17,114,0.854285428133962
3,17,2,17,114,0.894390241787489
3,35,7,35,114,0.868329291910349
7,35,3,35,114,0.868329291910349
7,8,2,8,114,0.834515141041825
7,8,1,8,114,0.837149498987334
2,8,7,8,114,0.834515141041825
1,8,7,8,114,0.837149498987334
6,1,1,1,115,0.844602368427358
6,1,5,1,115,1
6,1,4,1,115,0.95043834059757
5,1,1,1,115,0.844756442661504
5,1,6,1,115,1
5,1,4,1,115,0.992191767955393
4,1,1,1,115,0.853824028541735
4,1,6,1,115,0.95043834059757
4,1,5,1,115,0.992191767955393
6,10,7,10,115,0.96299391606049
4,10,7,10,115,0.901628286948602
7,10,6,10,115,0.96299391606049
7,10,4,10,115,0.901628286948602
7,10,5,10,115,0.92375797722717
5,10,7,10,115,0.92375797722717
6,12,3,12,115,0.890714569636423
4,12,3,12,115,0.932109694280795
3,12,6,12,115,0.890714569636423
3,12,4,12,115,0.932109694280795
3,12,5,12,115,0.901156001087975
3,12,1,12,115,0.87645361381956
5,12,3,12,115,0.901156001087975
1,12,6,12,115,0.844602368427358
1,12,4,12,115,0.853824028541735
1,12,3,12,115,0.87645361381956
1,12,5,12,115,0.844756442661504
2,14,4,14,115,0.86588315293041
2,14,1,14,115,0.860990451384097
4,14,2,14,115,0.86588315293041
1,14,2,14,115,0.860990451384097
2,17,6,17,115,0.846852661022826
2,17,5,17,115,0.854285428133962
2,17,3,17,115,0.894390241787489
6,17,2,17,115,0.846852661022826
5,17,2,17,115,0.854285428133962
3,17,2,17,115,0.894390241787489
7,35,3,35,115,0.868329291910349
3,35,7,35,115,0.868329291910349
7,8,2,8,115,0.834515141041825
7,8,1,8,115,0.837149498987334
2,8,7,8,115,0.834515141041825
1,8,7,8,115,0.837149498987334
4,1,1,1,116,0.853824028541735
4,1,5,1,116,0.992191767955393
4,1,6,1,116,0.95043834059757
5,1,1,1,116,0.844756442661504
5,1,4,1,116,0.992191767955393
5,1,6,1,116,1
6,1,1,1,116,0.844602368427358
6,1,4,1,116,0.95043834059757
6,1,5,1,116,1
4,10,7,10,116,0.901628286948602
5,10,7,10,116,0.92375797722717
7,10,4,10,116,0.901628286948602
7,10,5,10,116,0.92375797722717
7,10,6,10,116,0.96299391606049
6,10,7,10,116,0.96299391606049
6,12,3,12,116,0.890714569636423
5,12,3,12,116,0.901156001087975
3,12,6,12,116,0.890714569636423
3,12,5,12,116,0.901156001087975
3,12,4,12,116,0.932109694280795
3,12,1,12,116,0.87645361381956
4,12,3,12,116,0.932109694280795
1,12,6,12,116,0.844602368427358
1,12,5,12,116,0.844756442661504
1,12,3,12,116,0.87645361381956
1,12,4,12,116,0.853824028541735
2,14,4,14,116,0.86588315293041
2,14,1,14,116,0.860990451384097
4,14,2,14,116,0.86588315293041
1,14,2,14,116,0.860990451384097
2,17,5,17,116,0.854285428133962
2,17,6,17,116,0.846852661022826
2,17,3,17,116,0.894390241787489
5,17,2,17,116,0.854285428133962
6,17,2,17,116,0.846852661022826
3,17,2,17,116,0.894390241787489
7,35,3,35,116,0.868329291910349
3,35,7,35,116,0.868329291910349
2,8,7,8,116,0.834515141041825
7,8,2,8,116,0.834515141041825
7,8,1,8,116,0.837149498987334
1,8,7,8,116,0.837149498987334
4,1,1,1,117,0.853824028541735
4,1,5,1,117,0.992191767955393
4,1,6,1,117,0.95043834059757
5,1,1,1,117,0.844756442661504
5,1,4,1,117,0.992191767955393
5,1,6,1,117,1
6,1,1,1,117,0.844602368427358
6,1,4,1,117,0.95043834059757
6,1,5,1,117,1
4,10,7,10,117,0.901628286948602
6,10,7,10,117,0.96299391606049
7,10,4,10,117,0.901628286948602
7,10,6,10,117,0.96299391606049
7,10,5,10,117,0.92375797722717
5,10,7,10,117,0.92375797722717
5,12,3,12,117,0.901156001087975
6,12,3,12,117,0.890714569636423
4,12,3,12,117,0.932109694280795
3,12,5,12,117,0.901156001087975
3,12,6,12,117,0.890714569636423
3,12,4,12,117,0.932109694280795
3,12,1,12,117,0.87645361381956
1,12,5,12,117,0.844756442661504
1,12,6,12,117,0.844602368427358
1,12,4,12,117,0.853824028541735
1,12,3,12,117,0.87645361381956
2,14,4,14,117,0.86588315293041
2,14,1,14,117,0.860990451384097
4,14,2,14,117,0.86588315293041
1,14,2,14,117,0.860990451384097
2,17,5,17,117,0.854285428133962
2,17,6,17,117,0.846852661022826
2,17,3,17,117,0.894390241787489
5,17,2,17,117,0.854285428133962
6,17,2,17,117,0.846852661022826
3,17,2,17,117,0.894390241787489
3,35,7,35,117,0.868329291910349
7,35,3,35,117,0.868329291910349
7,8,2,8,117,0.834515141041825
7,8,1,8,117,0.837149498987334
2,8,7,8,117,0.834515141041825
1,8,7,8,117,0.837149498987334
4,1,1,1,118,0.853824028541735
4,1,6,1,118,0.95043834059757
4,1,5,1,118,0.992191767955393
6,1,1,1,118,0.844602368427358
6,1,4,1,118,0.95043834059757
6,1,5,1,118,1
5,1,1,1,118,0.844756442661504
5,1,4,1,118,0.992191767955393
5,1,6,1,118,1
4,10,7,10,118,0.901628286948602
5,10,7,10,118,0.92375797722717
7,10,4,10,118,0.901628286948602
7,10,5,10,118,0.92375797722717
7,10,6,10,118,0.96299391606049
6,10,7,10,118,0.96299391606049
6,12,3,12,118,0.890714569636423
4,12,3,12,118,0.932109694280795
5,12,3,12,118,0.901156001087975
3,12,6,12,118,0.890714569636423
3,12,4,12,118,0.932109694280795
3,12,5,12,118,0.901156001087975
3,12,1,12,118,0.87645361381956
1,12,6,12,118,0.844602368427358
1,12,4,12,118,0.853824028541735
1,12,5,12,118,0.844756442661504
1,12,3,12,118,0.87645361381956
2,14,4,14,118,0.86588315293041
2,14,1,14,118,0.860990451384097
4,14,2,14,118,0.86588315293041
1,14,2,14,118,0.860990451384097
6,17,2,17,118,0.846852661022826
2,17,6,17,118,0.846852661022826
2,17,5,17,118,0.854285428133962
2,17,3,17,118,0.894390241787489
5,17,2,17,118,0.854285428133962
3,17,2,17,118,0.894390241787489
3,35,7,35,118,0.868329291910349
7,35,3,35,118,0.868329291910349
2,8,7,8,118,0.834515141041825
7,8,2,8,118,0.834515141041825
7,8,1,8,118,0.837149498987334
1,8,7,8,118,0.837149498987334
4,1,1,1,119,0.853824028541735
4,1,6,1,119,0.95043834059757
4,1,5,1,119,0.992191767955393
6,1,1,1,119,0.844602368427358
6,1,4,1,119,0.95043834059757
6,1,5,1,119,1
5,1,1,1,119,0.844756442661504
5,1,4,1,119,0.992191767955393
5,1,6,1,119,1
5,10,7,10,119,0.92375797722717
4,10,7,10,119,0.901628286948602
7,10,5,10,119,0.92375797722717
7,10,4,10,119,0.901628286948602
7,10,6,10,119,0.96299391606049
6,10,7,10,119,0.96299391606049
5,12,3,12,119,0.901156001087975
3,12,5,12,119,0.901156001087975
3,12,6,12,119,0.890714569636423
3,12,1,12,119,0.87645361381956
3,12,4,12,119,0.932109694280795
6,12,3,12,119,0.890714569636423
1,12,5,12,119,0.844756442661504
1,12,3,12,119,0.87645361381956
1,12,6,12,119,0.844602368427358
1,12,4,12,119,0.853824028541735
4,12,3,12,119,0.932109694280795
2,14,4,14,119,0.86588315293041
2,14,1,14,119,0.860990451384097
4,14,2,14,119,0.86588315293041
1,14,2,14,119,0.860990451384097
2,17,6,17,119,0.846852661022826
2,17,5,17,119,0.854285428133962
2,17,3,17,119,0.894390241787489
6,17,2,17,119,0.846852661022826
5,17,2,17,119,0.854285428133962
3,17,2,17,119,0.894390241787489
3,35,7,35,119,0.868329291910349
7,35,3,35,119,0.868329291910349
7,8,1,8,119,0.837149498987334
7,8,2,8,119,0.834515141041825
1,8,7,8,119,0.837149498987334
2,8,7,8,119,0.834515141041825
4,1,1,1,12,0.853824028541735
4,1,6,1,12,0.95043834059757
4,1,5,1,12,0.992191767955393
6,1,1,1,12,0.844602368427358
6,1,4,1,12,0.95043834059757
6,1,5,1,12,1
5,1,1,1,12,0.844756442661504
5,1,4,1,12,0.992191767955393
5,1,6,1,12,1
6,10,7,10,12,0.96299391606049
5,10,7,10,12,0.92375797722717
7,10,6,10,12,0.96299391606049
7,10,5,10,12,0.92375797722717
7,10,4,10,12,0.901628286948602
4,10,7,10,12,0.901628286948602
5,12,3,12,12,0.901156001087975
3,12,5,12,12,0.901156001087975
3,12,6,12,12,0.890714569636423
3,12,4,12,12,0.932109694280795
3,12,1,12,12,0.87645361381956
6,12,3,12,12,0.890714569636423
4,12,3,12,12,0.932109694280795
1,12,5,12,12,0.844756442661504
1,12,3,12,12,0.87645361381956
1,12,6,12,12,0.844602368427358
1,12,4,12,12,0.853824028541735
2,14,4,14,12,0.86588315293041
2,14,1,14,12,0.860990451384097
4,14,2,14,12,0.86588315293041
1,14,2,14,12,0.860990451384097
3,17,2,17,12,0.894390241787489
2,17,3,17,12,0.894390241787489
2,17,6,17,12,0.846852661022826
2,17,5,17,12,0.854285428133962
6,17,2,17,12,0.846852661022826
5,17,2,17,12,0.854285428133962
7,35,3,35,12,0.868329291910349
3,35,7,35,12,0.868329291910349
7,8,2,8,12,0.834515141041825
7,8,1,8,12,0.837149498987334
2,8,7,8,12,0.834515141041825
1,8,7,8,12,0.837149498987334
6,1,1,1,120,0.844602368427358
6,1,5,1,120,1
6,1,4,1,120,0.95043834059757
5,1,1,1,120,0.844756442661504
5,1,6,1,120,1
5,1,4,1,120,0.992191767955393
4,1,1,1,120,0.853824028541735
4,1,6,1,120,0.95043834059757
4,1,5,1,120,0.992191767955393
5,10,7,10,120,0.92375797722717
6,10,7,10,120,0.96299391606049
7,10,5,10,120,0.92375797722717
7,10,6,10,120,0.96299391606049
7,10,4,10,120,0.901628286948602
4,10,7,10,120,0.901628286948602
3,12,6,12,120,0.890714569636423
3,12,4,12,120,0.932109694280795
3,12,1,12,120,0.87645361381956
3,12,5,12,120,0.901156001087975
6,12,3,12,120,0.890714569636423
4,12,3,12,120,0.932109694280795
1,12,3,12,120,0.87645361381956
1,12,6,12,120,0.844602368427358
1,12,4,12,120,0.853824028541735
1,12,5,12,120,0.844756442661504
5,12,3,12,120,0.901156001087975
2,14,4,14,120,0.86588315293041
2,14,1,14,120,0.860990451384097
4,14,2,14,120,0.86588315293041
1,14,2,14,120,0.860990451384097
2,17,5,17,120,0.854285428133962
2,17,6,17,120,0.846852661022826
2,17,3,17,120,0.894390241787489
5,17,2,17,120,0.854285428133962
6,17,2,17,120,0.846852661022826
3,17,2,17,120,0.894390241787489
7,35,3,35,120,0.868329291910349
3,35,7,35,120,0.868329291910349
7,8,1,8,120,0.837149498987334
7,8,2,8,120,0.834515141041825
1,8,7,8,120,0.837149498987334
2,8,7,8,120,0.834515141041825
6,1,1,1,121,0.844602368427358
6,1,5,1,121,1
6,1,4,1,121,0.95043834059757
5,1,1,1,121,0.844756442661504
5,1,6,1,121,1
5,1,4,1,121,0.992191767955393
4,1,1,1,121,0.853824028541735
4,1,6,1,121,0.95043834059757
4,1,5,1,121,0.992191767955393
6,10,7,10,121,0.96299391606049
4,10,7,10,121,0.901628286948602
7,10,6,10,121,0.96299391606049
7,10,4,10,121,0.901628286948602
7,10,5,10,121,0.92375797722717
5,10,7,10,121,0.92375797722717
6,12,3,12,121,0.890714569636423
3,12,6,12,121,0.890714569636423
3,12,4,12,121,0.932109694280795
3,12,5,12,121,0.901156001087975
3,12,1,12,121,0.87645361381956
4,12,3,12,121,0.932109694280795
5,12,3,12,121,0.901156001087975
1,12,6,12,121,0.844602368427358
1,12,3,12,121,0.87645361381956
1,12,4,12,121,0.853824028541735
1,12,5,12,121,0.844756442661504
2,14,4,14,121,0.86588315293041
2,14,1,14,121,0.860990451384097
4,14,2,14,121,0.86588315293041
1,14,2,14,121,0.860990451384097
3,17,2,17,121,0.894390241787489
2,17,3,17,121,0.894390241787489
2,17,5,17,121,0.854285428133962
2,17,6,17,121,0.846852661022826
5,17,2,17,121,0.854285428133962
6,17,2,17,121,0.846852661022826
7,35,3,35,121,0.868329291910349
3,35,7,35,121,0.868329291910349
7,8,1,8,121,0.837149498987334
7,8,2,8,121,0.834515141041825
1,8,7,8,121,0.837149498987334
2,8,7,8,121,0.834515141041825
4,1,1,1,122,0.853824028541735
4,1,6,1,122,0.95043834059757
4,1,5,1,122,0.992191767955393
6,1,1,1,122,0.844602368427358
6,1,4,1,122,0.95043834059757
6,1,5,1,122,1
5,1,1,1,122,0.844756442661504
5,1,4,1,122,0.992191767955393
5,1,6,1,122,1
6,10,7,10,122,0.96299391606049
5,10,7,10,122,0.92375797722717
7,10,6,10,122,0.96299391606049
7,10,5,10,122,0.92375797722717
7,10,4,10,122,0.901628286948602
4,10,7,10,122,0.901628286948602
5,12,3,12,122,0.901156001087975
4,12,3,12,122,0.932109694280795
3,12,5,12,122,0.901156001087975
3,12,4,12,122,0.932109694280795
3,12,6,12,122,0.890714569636423
3,12,1,12,122,0.87645361381956
6,12,3,12,122,0.890714569636423
1,12,5,12,122,0.844756442661504
1,12,4,12,122,0.853824028541735
1,12,3,12,122,0.87645361381956
1,12,6,12,122,0.844602368427358
2,14,4,14,122,0.86588315293041
2,14,1,14,122,0.860990451384097
4,14,2,14,122,0.86588315293041
1,14,2,14,122,0.860990451384097
2,17,6,17,122,0.846852661022826
2,17,5,17,122,0.854285428133962
2,17,3,17,122,0.894390241787489
6,17,2,17,122,0.846852661022826
5,17,2,17,122,0.854285428133962
3,17,2,17,122,0.894390241787489
7,35,3,35,122,0.868329291910349
3,35,7,35,122,0.868329291910349
7,8,2,8,122,0.834515141041825
7,8,1,8,122,0.837149498987334
2,8,7,8,122,0.834515141041825
1,8,7,8,122,0.837149498987334
6,1,1,1,123,0.844602368427358
6,1,5,1,123,1
6,1,4,1,123,0.95043834059757
5,1,1,1,123,0.844756442661504
5,1,6,1,123,1
5,1,4,1,123,0.992191767955393
4,1,1,1,123,0.853824028541735
4,1,6,1,123,0.95043834059757
4,1,5,1,123,0.992191767955393
4,10,7,10,123,0.901628286948602
5,10,7,10,123,0.92375797722717
7,10,4,10,123,0.901628286948602
7,10,5,10,123,0.92375797722717
7,10,6,10,123,0.96299391606049
6,10,7,10,123,0.96299391606049
4,12,3,12,123,0.932109694280795
3,12,4,12,123,0.932109694280795
3,12,6,12,123,0.890714569636423
3,12,5,12,123,0.901156001087975
3,12,1,12,123,0.87645361381956
6,12,3,12,123,0.890714569636423
5,12,3,12,123,0.901156001087975
1,12,4,12,123,0.853824028541735
1,12,3,12,123,0.87645361381956
1,12,6,12,123,0.844602368427358
1,12,5,12,123,0.844756442661504
2,14,4,14,123,0.86588315293041
2,14,1,14,123,0.860990451384097
4,14,2,14,123,0.86588315293041
1,14,2,14,123,0.860990451384097
2,17,6,17,123,0.846852661022826
2,17,5,17,123,0.854285428133962
2,17,3,17,123,0.894390241787489
6,17,2,17,123,0.846852661022826
5,17,2,17,123,0.854285428133962
3,17,2,17,123,0.894390241787489
3,35,7,35,123,0.868329291910349
7,35,3,35,123,0.868329291910349
7,8,2,8,123,0.834515141041825
7,8,1,8,123,0.837149498987334
2,8,7,8,123,0.834515141041825
1,8,7,8,123,0.837149498987334
4,1,1,1,124,0.853824028541735
4,1,6,1,124,0.95043834059757
4,1,5,1,124,0.992191767955393
6,1,1,1,124,0.844602368427358
6,1,4,1,124,0.95043834059757
6,1,5,1,124,1
5,1,1,1,124,0.844756442661504
5,1,4,1,124,0.992191767955393
5,1,6,1,124,1
5,10,7,10,124,0.92375797722717
4,10,7,10,124,0.901628286948602
7,10,5,10,124,0.92375797722717
7,10,4,10,124,0.901628286948602
7,10,6,10,124,0.96299391606049
6,10,7,10,124,0.96299391606049
5,12,3,12,124,0.901156001087975
6,12,3,12,124,0.890714569636423
3,12,5,12,124,0.901156001087975
3,12,6,12,124,0.890714569636423
3,12,1,12,124,0.87645361381956
3,12,4,12,124,0.932109694280795
1,12,5,12,124,0.844756442661504
1,12,6,12,124,0.844602368427358
1,12,3,12,124,0.87645361381956
1,12,4,12,124,0.853824028541735
4,12,3,12,124,0.932109694280795
2,14,4,14,124,0.86588315293041
2,14,1,14,124,0.860990451384097
4,14,2,14,124,0.86588315293041
1,14,2,14,124,0.860990451384097
3,17,2,17,124,0.894390241787489
2,17,3,17,124,0.894390241787489
2,17,6,17,124,0.846852661022826
2,17,5,17,124,0.854285428133962
6,17,2,17,124,0.846852661022826
5,17,2,17,124,0.854285428133962
3,35,7,35,124,0.868329291910349
7,35,3,35,124,0.868329291910349
2,8,7,8,124,0.834515141041825
7,8,2,8,124,0.834515141041825
7,8,1,8,124,0.837149498987334
1,8,7,8,124,0.837149498987334
6,1,1,1,125,0.844602368427358
6,1,5,1,125,1
6,1,4,1,125,0.95043834059757
5,1,1,1,125,0.844756442661504
5,1,6,1,125,1
5,1,4,1,125,0.992191767955393
4,1,1,1,125,0.853824028541735
4,1,6,1,125,0.95043834059757
4,1,5,1,125,0.992191767955393
6,10,7,10,125,0.96299391606049
4,10,7,10,125,0.901628286948602
7,10,6,10,125,0.96299391606049
7,10,4,10,125,0.901628286948602
7,10,5,10,125,0.92375797722717
5,10,7,10,125,0.92375797722717
5,12,3,12,125,0.901156001087975
3,12,5,12,125,0.901156001087975
3,12,4,12,125,0.932109694280795
3,12,6,12,125,0.890714569636423
3,12,1,12,125,0.87645361381956
4,12,3,12,125,0.932109694280795
6,12,3,12,125,0.890714569636423
1,12,5,12,125,0.844756442661504
1,12,3,12,125,0.87645361381956
1,12,4,12,125,0.853824028541735
1,12,6,12,125,0.844602368427358
2,14,4,14,125,0.86588315293041
2,14,1,14,125,0.860990451384097
4,14,2,14,125,0.86588315293041
1,14,2,14,125,0.860990451384097
2,17,6,17,125,0.846852661022826
2,17,5,17,125,0.854285428133962
2,17,3,17,125,0.894390241787489
6,17,2,17,125,0.846852661022826
5,17,2,17,125,0.854285428133962
3,17,2,17,125,0.894390241787489
3,35,7,35,125,0.868329291910349
7,35,3,35,125,0.868329291910349
1,8,7,8,125,0.837149498987334
7,8,1,8,125,0.837149498987334
7,8,2,8,125,0.834515141041825
2,8,7,8,125,0.834515141041825
6,1,1,1,126,0.844602368427358
6,1,5,1,126,1
6,1,4,1,126,0.95043834059757
5,1,1,1,126,0.844756442661504
5,1,6,1,126,1
5,1,4,1,126,0.992191767955393
4,1,1,1,126,0.853824028541735
4,1,6,1,126,0.95043834059757
4,1,5,1,126,0.992191767955393
5,10,7,10,126,0.92375797722717
6,10,7,10,126,0.96299391606049
7,10,5,10,126,0.92375797722717
7,10,6,10,126,0.96299391606049
7,10,4,10,126,0.901628286948602
4,10,7,10,126,0.901628286948602
5,12,3,12,126,0.901156001087975
3,12,5,12,126,0.901156001087975
3,12,4,12,126,0.932109694280795
3,12,1,12,126,0.87645361381956
3,12,6,12,126,0.890714569636423
4,12,3,12,126,0.932109694280795
1,12,5,12,126,0.844756442661504
1,12,3,12,126,0.87645361381956
1,12,4,12,126,0.853824028541735
1,12,6,12,126,0.844602368427358
6,12,3,12,126,0.890714569636423
2,14,4,14,126,0.86588315293041
2,14,1,14,126,0.860990451384097
4,14,2,14,126,0.86588315293041
1,14,2,14,126,0.860990451384097
2,17,5,17,126,0.854285428133962
2,17,6,17,126,0.846852661022826
2,17,3,17,126,0.894390241787489
5,17,2,17,126,0.854285428133962
6,17,2,17,126,0.846852661022826
3,17,2,17,126,0.894390241787489
3,35,7,35,126,0.868329291910349
7,35,3,35,126,0.868329291910349
7,8,2,8,126,0.834515141041825
7,8,1,8,126,0.837149498987334
2,8,7,8,126,0.834515141041825
1,8,7,8,126,0.837149498987334
4,1,1,1,127,0.853824028541735
4,1,6,1,127,0.95043834059757
4,1,5,1,127,0.992191767955393
6,1,1,1,127,0.844602368427358
6,1,4,1,127,0.95043834059757
6,1,5,1,127,1
5,1,1,1,127,0.844756442661504
5,1,4,1,127,0.992191767955393
5,1,6,1,127,1
6,10,7,10,127,0.96299391606049
4,10,7,10,127,0.901628286948602
7,10,6,10,127,0.96299391606049
7,10,4,10,127,0.901628286948602
7,10,5,10,127,0.92375797722717
5,10,7,10,127,0.92375797722717
3,12,4,12,127,0.932109694280795
3,12,6,12,127,0.890714569636423
3,12,5,12,127,0.901156001087975
3,12,1,12,127,0.87645361381956
4,12,3,12,127,0.932109694280795
6,12,3,12,127,0.890714569636423
5,12,3,12,127,0.901156001087975
1,12,3,12,127,0.87645361381956
1,12,4,12,127,0.853824028541735
1,12,6,12,127,0.844602368427358
1,12,5,12,127,0.844756442661504
2,14,4,14,127,0.86588315293041
2,14,1,14,127,0.860990451384097
4,14,2,14,127,0.86588315293041
1,14,2,14,127,0.860990451384097
2,17,6,17,127,0.846852661022826
2,17,5,17,127,0.854285428133962
2,17,3,17,127,0.894390241787489
6,17,2,17,127,0.846852661022826
5,17,2,17,127,0.854285428133962
3,17,2,17,127,0.894390241787489
3,35,7,35,127,0.868329291910349
7,35,3,35,127,0.868329291910349
7,8,1,8,127,0.837149498987334
7,8,2,8,127,0.834515141041825
1,8,7,8,127,0.837149498987334
2,8,7,8,127,0.834515141041825
4,1,1,1,128,0.853824028541735
4,1,6,1,128,0.95043834059757
4,1,5,1,128,0.992191767955393
6,1,1,1,128,0.844602368427358
6,1,4,1,128,0.95043834059757
6,1,5,1,128,1
5,1,1,1,128,0.844756442661504
5,1,4,1,128,0.992191767955393
5,1,6,1,128,1
5,10,7,10,128,0.92375797722717
6,10,7,10,128,0.96299391606049
7,10,5,10,128,0.92375797722717
7,10,6,10,128,0.96299391606049
7,10,4,10,128,0.901628286948602
4,10,7,10,128,0.901628286948602
5,12,3,12,128,0.901156001087975
3,12,5,12,128,0.901156001087975
3,12,6,12,128,0.890714569636423
3,12,4,12,128,0.932109694280795
3,12,1,12,128,0.87645361381956
6,12,3,12,128,0.890714569636423
4,12,3,12,128,0.932109694280795
1,12,5,12,128,0.844756442661504
1,12,3,12,128,0.87645361381956
1,12,6,12,128,0.844602368427358
1,12,4,12,128,0.853824028541735
2,14,4,14,128,0.86588315293041
2,14,1,14,128,0.860990451384097
4,14,2,14,128,0.86588315293041
1,14,2,14,128,0.860990451384097
2,17,6,17,128,0.846852661022826
2,17,5,17,128,0.854285428133962
2,17,3,17,128,0.894390241787489
6,17,2,17,128,0.846852661022826
5,17,2,17,128,0.854285428133962
3,17,2,17,128,0.894390241787489
3,35,7,35,128,0.868329291910349
7,35,3,35,128,0.868329291910349
7,8,1,8,128,0.837149498987334
7,8,2,8,128,0.834515141041825
1,8,7,8,128,0.837149498987334
2,8,7,8,128,0.834515141041825
4,1,1,1,129,0.853824028541735
4,1,5,1,129,0.992191767955393
4,1,6,1,129,0.95043834059757
5,1,1,1,129,0.844756442661504
5,1,4,1,129,0.992191767955393
5,1,6,1,129,1
6,1,1,1,129,0.844602368427358
6,1,4,1,129,0.95043834059757
6,1,5,1,129,1
5,10,7,10,129,0.92375797722717
4,10,7,10,129,0.901628286948602
7,10,5,10,129,0.92375797722717
7,10,4,10,129,0.901628286948602
7,10,6,10,129,0.96299391606049
6,10,7,10,129,0.96299391606049
4,12,3,12,129,0.932109694280795
3,12,4,12,129,0.932109694280795
3,12,6,12,129,0.890714569636423
3,12,1,12,129,0.87645361381956
3,12,5,12,129,0.901156001087975
6,12,3,12,129,0.890714569636423
1,12,4,12,129,0.853824028541735
1,12,3,12,129,0.87645361381956
1,12,6,12,129,0.844602368427358
1,12,5,12,129,0.844756442661504
5,12,3,12,129,0.901156001087975
2,14,4,14,129,0.86588315293041
2,14,1,14,129,0.860990451384097
4,14,2,14,129,0.86588315293041
1,14,2,14,129,0.860990451384097
2,17,6,17,129,0.846852661022826
2,17,5,17,129,0.854285428133962
2,17,3,17,129,0.894390241787489
6,17,2,17,129,0.846852661022826
5,17,2,17,129,0.854285428133962
3,17,2,17,129,0.894390241787489
3,35,7,35,129,0.868329291910349
7,35,3,35,129,0.868329291910349
1,8,7,8,129,0.837149498987334
7,8,1,8,129,0.837149498987334
7,8,2,8,129,0.834515141041825
2,8,7,8,129,0.834515141041825
6,1,1,1,13,0.844602368427358
6,1,5,1,13,1
6,1,4,1,13,0.95043834059757
5,1,1,1,13,0.844756442661504
5,1,6,1,13,1
5,1,4,1,13,0.992191767955393
4,1,1,1,13,0.853824028541735
4,1,6,1,13,0.95043834059757
4,1,5,1,13,0.992191767955393
5,10,7,10,13,0.92375797722717
4,10,7,10,13,0.901628286948602
7,10,5,10,13,0.92375797722717
7,10,4,10,13,0.901628286948602
7,10,6,10,13,0.96299391606049
6,10,7,10,13,0.96299391606049
4,12,3,12,13,0.932109694280795
